"","id","Title","Artist","Peak","Date.Entered","Successful","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"349","4pmc2AxSEq6g7hPVlJCPyP","Jumpin' Jumpin'","Destiny's Child","3","5/13/00","1","0.771","0.685","1","-4.639","1","0.0567","0.0054","0.0016","0.0537","0.683","88.997","audio_features","spotify:track:4pmc2AxSEq6g7hPVlJCPyP","https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP","https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP","230200","4"
"350","4PmMVdIFpJTB9WQbmILf4p","How We Do","Game, The","4","11/27/04","1","0.578","0.666","7","-7.1","1","0.435","0.0496","0","0.0335","0.618","195.13","audio_features","spotify:track:4PmMVdIFpJTB9WQbmILf4p","https://api.spotify.com/v1/tracks/4PmMVdIFpJTB9WQbmILf4p","https://api.spotify.com/v1/audio-analysis/4PmMVdIFpJTB9WQbmILf4p","235533","4"
"351","4psCG36I4hy1h3qgG6o03m","React","Erick Sermon","36","10/19/02","0","0.584","0.894","9","-1.605","0","0.429","0.176","0","0.169","0.789","94.383","audio_features","spotify:track:4psCG36I4hy1h3qgG6o03m","https://api.spotify.com/v1/tracks/4psCG36I4hy1h3qgG6o03m","https://api.spotify.com/v1/audio-analysis/4psCG36I4hy1h3qgG6o03m","217840","4"
"352","4r13PlX7hKjNxdyq5ukR5A","You Can Do It","Ice Cube","35","12/4/99","0","0.946","0.857","1","-4.498","0","0.159","9e-04","0","0.0525","0.887","99.88","audio_features","spotify:track:4r13PlX7hKjNxdyq5ukR5A","https://api.spotify.com/v1/tracks/4r13PlX7hKjNxdyq5ukR5A","https://api.spotify.com/v1/audio-analysis/4r13PlX7hKjNxdyq5ukR5A","259160","4"
"353","4RY96Asd9IefaL3X4LOLZ8","In Da Club","50 Cent","1","1/11/03","1","0.865","0.73","6","-2.813","0","0.373","0.283","0","0.0753","0.817","90.096","audio_features","spotify:track:4RY96Asd9IefaL3X4LOLZ8","https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8","https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8","193467","4"
"354","4S06iZrLlGsSqKlK6paOv8","Just Lose It","Eminem","6","10/9/04","1","0.963","0.619","5","-3.921","0","0.0522","0.0693","0","0.273","0.952","120.999","audio_features","spotify:track:4S06iZrLlGsSqKlK6paOv8","https://api.spotify.com/v1/tracks/4S06iZrLlGsSqKlK6paOv8","https://api.spotify.com/v1/audio-analysis/4S06iZrLlGsSqKlK6paOv8","248600","4"
"355","4SgbUaGlOe4sdOs3YfupWy","My Happy Ending","Avril Lavigne","9","7/31/04","1","0.419","0.936","2","-2.411","1","0.0712","0.0016","0","0.372","0.712","170.134","audio_features","spotify:track:4SgbUaGlOe4sdOs3YfupWy","https://api.spotify.com/v1/tracks/4SgbUaGlOe4sdOs3YfupWy","https://api.spotify.com/v1/audio-analysis/4SgbUaGlOe4sdOs3YfupWy","242413","4"
"356","4tAru66VGVLWYjg90UV4vJ","Culo","Pitbull","32","4/24/04","0","0.858","0.656","6","-4.96","0","0.358","0.114","0","0.141","0.97","59.972","audio_features","spotify:track:4tAru66VGVLWYjg90UV4vJ","https://api.spotify.com/v1/tracks/4tAru66VGVLWYjg90UV4vJ","https://api.spotify.com/v1/audio-analysis/4tAru66VGVLWYjg90UV4vJ","219080","4"
"357","4tgeQrPu5xkrnwErym2JsJ","Here's To The Night","Eve 6","30","6/9/01","0","0.583","0.652","7","-6.255","1","0.0244","0.0405","4e-04","0.0781","0.351","97.469","audio_features","spotify:track:4tgeQrPu5xkrnwErym2JsJ","https://api.spotify.com/v1/tracks/4tgeQrPu5xkrnwErym2JsJ","https://api.spotify.com/v1/audio-analysis/4tgeQrPu5xkrnwErym2JsJ","249840","4"
"358","4TJduXYW1Pg96EDNnfiwxJ","Shake Ya Tailfeather","Nelly","1","6/28/03","1","0.721","0.726","10","-7.062","0","0.272","0.152","0","0.163","0.882","87.655","audio_features","spotify:track:4TJduXYW1Pg96EDNnfiwxJ","https://api.spotify.com/v1/tracks/4TJduXYW1Pg96EDNnfiwxJ","https://api.spotify.com/v1/audio-analysis/4TJduXYW1Pg96EDNnfiwxJ","295173","4"
"359","4TsmezEQVSZNNPv5RJ65Ov","Pon de Replay","Rihanna","2","6/11/05","1","0.768","0.641","7","-8.32","1","0.201","2e-04","6e-04","0.0944","0.474","98.974","audio_features","spotify:track:4TsmezEQVSZNNPv5RJ65Ov","https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov","https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov","246960","4"
"360","4UzVcXufOhGUwF56HT7b8M","My Immortal","Evanescence","7","1/10/04","1","0.186","0.29","9","-9.008","1","0.0333","0.862","0","0.13","0.0769","68.992","audio_features","spotify:track:4UzVcXufOhGUwF56HT7b8M","https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M","https://api.spotify.com/v1/audio-analysis/4UzVcXufOhGUwF56HT7b8M","262533","4"
"361","4vey3VC7ZROIESUu0kgiBc","Sorry 2004","Ruben Studdard","9","1/3/04","1","0.711","0.475","9","-7.394","1","0.0633","0.0734","0","0.332","0.466","129.934","audio_features","spotify:track:4vey3VC7ZROIESUu0kgiBc","https://api.spotify.com/v1/tracks/4vey3VC7ZROIESUu0kgiBc","https://api.spotify.com/v1/audio-analysis/4vey3VC7ZROIESUu0kgiBc","261907","4"
"362","4VKnkoNNM6yTb4cXXX3wqD","Shake It Off","Mariah Carey","2","7/30/05","1","0.766","0.49","2","-6.553","1","0.147","0.21","0","0.11","0.842","134.143","audio_features","spotify:track:4VKnkoNNM6yTb4cXXX3wqD","https://api.spotify.com/v1/tracks/4VKnkoNNM6yTb4cXXX3wqD","https://api.spotify.com/v1/audio-analysis/4VKnkoNNM6yTb4cXXX3wqD","232840","4"
"363","4vzYcDxBXAUPYDUna4BVeE","Flying Without Wings","Ruben Studdard","2","6/28/03","1","0.498","0.493","8","-7.748","1","0.0369","0.75","0","0.115","0.222","146.049","audio_features","spotify:track:4vzYcDxBXAUPYDUna4BVeE","https://api.spotify.com/v1/tracks/4vzYcDxBXAUPYDUna4BVeE","https://api.spotify.com/v1/audio-analysis/4vzYcDxBXAUPYDUna4BVeE","226133","4"
"364","4WY3HyGXsWqjFRCVD6gnTe","Baby Boy","Beyoncé","1","8/16/03","1","0.655","0.488","1","-9.17","1","0.22","0.0825","1.16e-06","0.221","0.791","91.025","audio_features","spotify:track:4WY3HyGXsWqjFRCVD6gnTe","https://api.spotify.com/v1/tracks/4WY3HyGXsWqjFRCVD6gnTe","https://api.spotify.com/v1/audio-analysis/4WY3HyGXsWqjFRCVD6gnTe","244827","4"
"365","4x2rgtSFOI4hRvEvDj02KP","If It's Lovin' You Want","Rihanna","36","10/22/05","0","0.51","0.693","8","-7.424","1","0.259","0.128","0","0.0399","0.703","96.052","audio_features","spotify:track:4x2rgtSFOI4hRvEvDj02KP","https://api.spotify.com/v1/tracks/4x2rgtSFOI4hRvEvDj02KP","https://api.spotify.com/v1/audio-analysis/4x2rgtSFOI4hRvEvDj02KP","208107","4"
"366","4x3SQvTgvqSTU3nOL1urZh","The Reason","Hoobastank","2","3/20/04","1","0.473","0.643","4","-4.67","1","0.0293","0.0134","0","0.16","0.0847","82.95","audio_features","spotify:track:4x3SQvTgvqSTU3nOL1urZh","https://api.spotify.com/v1/tracks/4x3SQvTgvqSTU3nOL1urZh","https://api.spotify.com/v1/audio-analysis/4x3SQvTgvqSTU3nOL1urZh","232800","4"
"367","4XHQyvbrBsQaaBUW1VvmsL","My Band","D12","6","3/20/04","1","0.851","0.849","1","-3.383","0","0.0828","0.497","2.05e-06","0.116","0.854","120.014","audio_features","spotify:track:4XHQyvbrBsQaaBUW1VvmsL","https://api.spotify.com/v1/tracks/4XHQyvbrBsQaaBUW1VvmsL","https://api.spotify.com/v1/audio-analysis/4XHQyvbrBsQaaBUW1VvmsL","298773","4"
"368","4yxKbzUC9auTZR9rTvFOTr","Angel","Shaggy","1","12/30/00","1","0.733","0.759","6","-2.994","1","0.171","0.146","0","0.04","0.816","170.573","audio_features","spotify:track:4yxKbzUC9auTZR9rTvFOTr","https://api.spotify.com/v1/tracks/4yxKbzUC9auTZR9rTvFOTr","https://api.spotify.com/v1/audio-analysis/4yxKbzUC9auTZR9rTvFOTr","235133","4"
"369","4yym5ZJXwvg03d4kyhLVZO","Riding With Private Malone","David Ball","36","10/27/01","0","0.648","0.527","4","-8.862","1","0.0515","0.405","0","0.0978","0.526","93.93","audio_features","spotify:track:4yym5ZJXwvg03d4kyhLVZO","https://api.spotify.com/v1/tracks/4yym5ZJXwvg03d4kyhLVZO","https://api.spotify.com/v1/audio-analysis/4yym5ZJXwvg03d4kyhLVZO","275053","4"
"370","4z4PB23xYTg1oANmyZovsw","Why Can't I","Liz Phair","32","9/20/03","0","0.487","0.759","11","-4.849","1","0.0405","0.0273","0","0.165","0.238","80.958","audio_features","spotify:track:4z4PB23xYTg1oANmyZovsw","https://api.spotify.com/v1/tracks/4z4PB23xYTg1oANmyZovsw","https://api.spotify.com/v1/audio-analysis/4z4PB23xYTg1oANmyZovsw","208360","4"
"371","4ZOyH6KjomjlqCz3oFqglr","Jenny From The Block","Jennifer Lopez","3","10/12/02","1","0.844","0.754","6","-5.46","1","0.207","0.0083","3.42e-06","0.0575","0.961","100.002","audio_features","spotify:track:4ZOyH6KjomjlqCz3oFqglr","https://api.spotify.com/v1/tracks/4ZOyH6KjomjlqCz3oFqglr","https://api.spotify.com/v1/audio-analysis/4ZOyH6KjomjlqCz3oFqglr","187840","4"
"372","4ZUuOMlV8T3bNaiEwtoR3L","Mamacita","Public Announcement","39","12/23/00","0","0.712","0.771","1","-4.069","0","0.351","0.0566","0","0.063","0.733","94.937","audio_features","spotify:track:4ZUuOMlV8T3bNaiEwtoR3L","https://api.spotify.com/v1/tracks/4ZUuOMlV8T3bNaiEwtoR3L","https://api.spotify.com/v1/audio-analysis/4ZUuOMlV8T3bNaiEwtoR3L","226267","4"
"373","4zYTZvtcww7OWKie7fxA9E","Hit 'Em Up Style (Oops!)","Blu Cantrell","2","5/5/01","1","0.7","0.774","5","-4.983","0","0.0466","0.2","0","0.404","0.644","90","audio_features","spotify:track:4zYTZvtcww7OWKie7fxA9E","https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E","https://api.spotify.com/v1/audio-analysis/4zYTZvtcww7OWKie7fxA9E","250707","4"
"374","50UkypyQJbSQLaXHke5Yep","There It Go! (The Whistle Song)","Juelz Santana","6","10/15/05","1","0.947","0.883","6","-6.306","0","0.208","0.022","5e-04","0.422","0.553","100.004","audio_features","spotify:track:50UkypyQJbSQLaXHke5Yep","https://api.spotify.com/v1/tracks/50UkypyQJbSQLaXHke5Yep","https://api.spotify.com/v1/audio-analysis/50UkypyQJbSQLaXHke5Yep","180493","4"
"375","537F8BYzIMOZBl75qwCXy8","What About Us?","Brandy","7","1/26/02","1","0.686","0.698","5","-2.942","0","0.223","0.263","0","0.39","0.758","93.118","audio_features","spotify:track:537F8BYzIMOZBl75qwCXy8","https://api.spotify.com/v1/tracks/537F8BYzIMOZBl75qwCXy8","https://api.spotify.com/v1/audio-analysis/537F8BYzIMOZBl75qwCXy8","253200","4"
"376","56aPHHyolL6Q6uvl6S4Vrj","When You Tell Me That You Love Me","American Idol Finalists Season 4","39","5/7/05","0","0.377","0.513","8","-7.139","0","0.0308","0.421","0","0.168","0.121","75.955","audio_features","spotify:track:56aPHHyolL6Q6uvl6S4Vrj","https://api.spotify.com/v1/tracks/56aPHHyolL6Q6uvl6S4Vrj","https://api.spotify.com/v1/audio-analysis/56aPHHyolL6Q6uvl6S4Vrj","224733","4"
"377","56LfnhlS3xvjtCpXWOxleW","You Can't Take The Honky Tonk Out Of The Girl","Brooks & Dunn","39","11/8/03","0","0.574","0.949","5","-2.799","1","0.0383","0.0088","0","0.277","0.741","114.271","audio_features","spotify:track:56LfnhlS3xvjtCpXWOxleW","https://api.spotify.com/v1/tracks/56LfnhlS3xvjtCpXWOxleW","https://api.spotify.com/v1/audio-analysis/56LfnhlS3xvjtCpXWOxleW","208933","4"
"378","56sAXFMfTagQGl5KOxvdxt","I Wanna Do It All","Terri Clark","38","12/13/03","0","0.632","0.892","4","-4.722","1","0.0353","0.0778","0","0.129","0.793","132.837","audio_features","spotify:track:56sAXFMfTagQGl5KOxvdxt","https://api.spotify.com/v1/tracks/56sAXFMfTagQGl5KOxvdxt","https://api.spotify.com/v1/audio-analysis/56sAXFMfTagQGl5KOxvdxt","173333","4"
"379","572R9OVMyWKBeg1hOMgSsW","The Little Girl","John Michael Montgomery","35","9/9/00","0","0.66","0.424","1","-9.208","1","0.0249","0.35","0","0.0828","0.227","83.932","audio_features","spotify:track:572R9OVMyWKBeg1hOMgSsW","https://api.spotify.com/v1/tracks/572R9OVMyWKBeg1hOMgSsW","https://api.spotify.com/v1/audio-analysis/572R9OVMyWKBeg1hOMgSsW","231253","4"
"380","57GZCMG6d8a2f7jKeGZSTg","Stay Gone","Jimmy Wayne","32","4/26/03","0","0.515","0.486","9","-5.677","1","0.0266","0.111","2.36e-06","0.232","0.208","142.189","audio_features","spotify:track:57GZCMG6d8a2f7jKeGZSTg","https://api.spotify.com/v1/tracks/57GZCMG6d8a2f7jKeGZSTg","https://api.spotify.com/v1/audio-analysis/57GZCMG6d8a2f7jKeGZSTg","226600","3"
"381","57i0MaWyZGlWxEvNUxTMZK","Must Be Doin' Somethin' Right","Billy Currington","39","10/22/05","0","0.483","0.625","9","-3.848","1","0.027","0.203","0","0.0484","0.368","167.975","audio_features","spotify:track:57i0MaWyZGlWxEvNUxTMZK","https://api.spotify.com/v1/tracks/57i0MaWyZGlWxEvNUxTMZK","https://api.spotify.com/v1/audio-analysis/57i0MaWyZGlWxEvNUxTMZK","269667","4"
"382","57ZXcBtCZXSg9TVV5xRdnR","Vertigo","U2","31","10/9/04","0","0.391","0.831","2","-3.892","1","0.0613","2e-04","0.0019","0.141","0.671","139.946","audio_features","spotify:track:57ZXcBtCZXSg9TVV5xRdnR","https://api.spotify.com/v1/tracks/57ZXcBtCZXSg9TVV5xRdnR","https://api.spotify.com/v1/audio-analysis/57ZXcBtCZXSg9TVV5xRdnR","194520","4"
"383","5a097PAwAVU5MFYVue0xmZ","It Feels So Good","Sonique","8","1/22/00","1","0.632","0.579","6","-12.204","1","0.0422","0.0604","0.885","0.161","0.238","135.009","audio_features","spotify:track:5a097PAwAVU5MFYVue0xmZ","https://api.spotify.com/v1/tracks/5a097PAwAVU5MFYVue0xmZ","https://api.spotify.com/v1/audio-analysis/5a097PAwAVU5MFYVue0xmZ","284741","4"
"384","5AE7wPSIZ5f9hcgBA83nC6","Doesn't Really Matter","Janet","1","6/17/00","1","0.709","0.891","5","-3.552","0","0.049","0.19","0.0102","0.276","0.524","99.376","audio_features","spotify:track:5AE7wPSIZ5f9hcgBA83nC6","https://api.spotify.com/v1/tracks/5AE7wPSIZ5f9hcgBA83nC6","https://api.spotify.com/v1/audio-analysis/5AE7wPSIZ5f9hcgBA83nC6","296733","4"
"385","5AidfyuWk9NlMGLW7IJe1X","Give Me Just One Night (Una Noche)","98°","2","8/19/00","1","0.648","0.794","0","-5.985","1","0.0577","0.0587","0","0.0896","0.644","123.915","audio_features","spotify:track:5AidfyuWk9NlMGLW7IJe1X","https://api.spotify.com/v1/tracks/5AidfyuWk9NlMGLW7IJe1X","https://api.spotify.com/v1/audio-analysis/5AidfyuWk9NlMGLW7IJe1X","205160","4"
"386","5ceGigL7CZQ3Ih6W8SIbv8","Blurry","Puddle Of Mudd","5","12/22/01","1","0.431","0.94","3","-4.462","0","0.0563","0.0092","0","0.142","0.48","157.477","audio_features","spotify:track:5ceGigL7CZQ3Ih6W8SIbv8","https://api.spotify.com/v1/tracks/5ceGigL7CZQ3Ih6W8SIbv8","https://api.spotify.com/v1/audio-analysis/5ceGigL7CZQ3Ih6W8SIbv8","304000","4"
"387","5CWyE2OcZI1HVnHBh4RrKF","Play","David Banner","7","7/23/05","1","0.834","0.652","1","-7.899","0","0.18","2e-04","0.0933","0.206","0.557","95.015","audio_features","spotify:track:5CWyE2OcZI1HVnHBh4RrKF","https://api.spotify.com/v1/tracks/5CWyE2OcZI1HVnHBh4RrKF","https://api.spotify.com/v1/audio-analysis/5CWyE2OcZI1HVnHBh4RrKF","230133","4"
"388","5dLvErR6RBbMMvGuDMdur2","Like You","Bow Wow","3","8/6/05","1","0.547","0.594","6","-8.389","1","0.155","0.0504","0","0.0746","0.504","81.9","audio_features","spotify:track:5dLvErR6RBbMMvGuDMdur2","https://api.spotify.com/v1/tracks/5dLvErR6RBbMMvGuDMdur2","https://api.spotify.com/v1/audio-analysis/5dLvErR6RBbMMvGuDMdur2","205640","4"
"389","5dTHtzHFPyi8TlTtzoz1J9","Helena (So Long & Goodnight)","My Chemical Romance","33","7/9/05","0","0.356","0.96","4","-3.487","1","0.104","0.0142","0","0.209","0.0915","125.921","audio_features","spotify:track:5dTHtzHFPyi8TlTtzoz1J9","https://api.spotify.com/v1/tracks/5dTHtzHFPyi8TlTtzoz1J9","https://api.spotify.com/v1/audio-analysis/5dTHtzHFPyi8TlTtzoz1J9","204733","4"
"390","5EjZXJ4nVpw7uI6eso1SFS","Where Are You Going","Dave Matthews Band","39","6/15/02","0","0.444","0.583","7","-8.121","1","0.0259","0.5","0.15","0.105","0.26","97.492","audio_features","spotify:track:5EjZXJ4nVpw7uI6eso1SFS","https://api.spotify.com/v1/tracks/5EjZXJ4nVpw7uI6eso1SFS","https://api.spotify.com/v1/audio-analysis/5EjZXJ4nVpw7uI6eso1SFS","231867","4"
"391","5F7caGhe84C6ONva5S8yXF","Dreams","Game, The","32","6/4/05","0","0.621","0.781","6","-5.402","1","0.217","0.0055","0","0.255","0.279","155.833","audio_features","spotify:track:5F7caGhe84C6ONva5S8yXF","https://api.spotify.com/v1/tracks/5F7caGhe84C6ONva5S8yXF","https://api.spotify.com/v1/audio-analysis/5F7caGhe84C6ONva5S8yXF","286453","4"
"392","5girQ3KGviPdmxKBulbljr","Izzo (H.O.V.A.)","Jay-Z","8","7/28/01","1","0.744","0.445","7","-8.757","1","0.0676","0.402","0.355","0.176","0.943","86.98","audio_features","spotify:track:5girQ3KGviPdmxKBulbljr","https://api.spotify.com/v1/tracks/5girQ3KGviPdmxKBulbljr","https://api.spotify.com/v1/audio-analysis/5girQ3KGviPdmxKBulbljr","223227","4"
"393","5gZEhPrN1VLqTG1nIAXeNK","I Wanna Love You Forever","Jessica Simpson","3","10/16/99","1","0.59","0.666","4","-4.047","0","0.0244","0.156","0","0.136","0.0747","104.042","audio_features","spotify:track:5gZEhPrN1VLqTG1nIAXeNK","https://api.spotify.com/v1/tracks/5gZEhPrN1VLqTG1nIAXeNK","https://api.spotify.com/v1/audio-analysis/5gZEhPrN1VLqTG1nIAXeNK","263800","4"
"394","5hPZdsAI8Jo0mhq5J829Tb","Not A Day Goes By","Lonestar","36","5/11/02","0","0.53","0.305","6","-8.568","1","0.028","0.492","0","0.137","0.217","127.318","audio_features","spotify:track:5hPZdsAI8Jo0mhq5J829Tb","https://api.spotify.com/v1/tracks/5hPZdsAI8Jo0mhq5J829Tb","https://api.spotify.com/v1/audio-analysis/5hPZdsAI8Jo0mhq5J829Tb","248040","4"
"395","5Ie2Ef5DBx9QZbXRAbIbk9","Stutter","Joe","1","1/6/01","1","0.615","0.535","9","-7.99","0","0.0502","0.152","0","0.095","0.615","87.042","audio_features","spotify:track:5Ie2Ef5DBx9QZbXRAbIbk9","https://api.spotify.com/v1/tracks/5Ie2Ef5DBx9QZbXRAbIbk9","https://api.spotify.com/v1/audio-analysis/5Ie2Ef5DBx9QZbXRAbIbk9","232200","4"
"396","5IVuqXILoxVWvWEPm82Jxr","Crazy In Love","Beyoncé","1","5/24/03","1","0.646","0.77","2","-6.596","0","0.226","0.0025","0","0.0715","0.687","99.165","audio_features","spotify:track:5IVuqXILoxVWvWEPm82Jxr","https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr","https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr","236133","4"
"397","5jDnI5jmAqpvKwmpXP7VSj","But For The Grace Of God","Keith Urban","37","12/23/00","0","0.666","0.7","0","-6.083","1","0.0267","0.131","0","0.254","0.645","104.021","audio_features","spotify:track:5jDnI5jmAqpvKwmpXP7VSj","https://api.spotify.com/v1/tracks/5jDnI5jmAqpvKwmpXP7VSj","https://api.spotify.com/v1/audio-analysis/5jDnI5jmAqpvKwmpXP7VSj","224107","4"
"398","5KqEPvurLuOoV64tNylPO6","Listen To Your Heart","D.H.T.","8","6/4/05","1","0.558","0.268","9","-9.238","0","0.0305","0.844","0","0.098","0.193","144.712","audio_features","spotify:track:5KqEPvurLuOoV64tNylPO6","https://api.spotify.com/v1/tracks/5KqEPvurLuOoV64tNylPO6","https://api.spotify.com/v1/audio-analysis/5KqEPvurLuOoV64tNylPO6","271040","4"
"399","5lTyodsUtmeoxOW7thRDsd","Feelin' On Yo Booty","R. Kelly","36","8/25/01","0","0.728","0.314","0","-5.745","0","0.0446","0.247","1.98e-06","0.09","0.809","61.031","audio_features","spotify:track:5lTyodsUtmeoxOW7thRDsd","https://api.spotify.com/v1/tracks/5lTyodsUtmeoxOW7thRDsd","https://api.spotify.com/v1/audio-analysis/5lTyodsUtmeoxOW7thRDsd","245907","4"
"400","5M8oqeozsjPMSXbkjo0SyD","My Town","Montgomery Gentry","40","9/28/02","0","0.511","0.846","2","-6.677","1","0.0531","0.0026","0","0.0777","0.531","93.848","audio_features","spotify:track:5M8oqeozsjPMSXbkjo0SyD","https://api.spotify.com/v1/tracks/5M8oqeozsjPMSXbkjo0SyD","https://api.spotify.com/v1/audio-analysis/5M8oqeozsjPMSXbkjo0SyD","285587","4"
"401","5Mmk2ii6laakqfeCT7OnVD","Thong Song","Sisqo","3","1/29/00","1","0.701","0.885","2","-6.81","1","0.0614","0.132","2e-04","0.0657","0.732","121.54","audio_features","spotify:track:5Mmk2ii6laakqfeCT7OnVD","https://api.spotify.com/v1/tracks/5Mmk2ii6laakqfeCT7OnVD","https://api.spotify.com/v1/audio-analysis/5Mmk2ii6laakqfeCT7OnVD","253733","4"
"402","5mNV8Mz59bzyuQ53gTw0c0","Where The Party At","Jagged Edge","3","6/2/01","1","0.596","0.661","5","-6.239","0","0.226","0.31","0","0.0847","0.864","129.491","audio_features","spotify:track:5mNV8Mz59bzyuQ53gTw0c0","https://api.spotify.com/v1/tracks/5mNV8Mz59bzyuQ53gTw0c0","https://api.spotify.com/v1/audio-analysis/5mNV8Mz59bzyuQ53gTw0c0","232573","5"
"403","5Mpv9nVsGrDmCGTaYhKlRI","The Game Of Love","Santana","5","10/5/02","1","0.599","0.938","0","-3.034","1","0.0607","0.103","0","0.0554","0.742","120.147","audio_features","spotify:track:5Mpv9nVsGrDmCGTaYhKlRI","https://api.spotify.com/v1/tracks/5Mpv9nVsGrDmCGTaYhKlRI","https://api.spotify.com/v1/audio-analysis/5Mpv9nVsGrDmCGTaYhKlRI","262387","4"
"404","5nOMJVZ4rsY5PpYiKD15BS","Blowin' Me Up (With Her Love)","JC Chasez","35","1/4/03","0","0.785","0.783","2","-3.982","1","0.187","0.0088","0.0045","0.072","0.594","98.132","audio_features","spotify:track:5nOMJVZ4rsY5PpYiKD15BS","https://api.spotify.com/v1/tracks/5nOMJVZ4rsY5PpYiKD15BS","https://api.spotify.com/v1/audio-analysis/5nOMJVZ4rsY5PpYiKD15BS","290200","4"
"405","5ojJNnX5ND2gMGojPd3NiO","In Those Jeans","Ginuwine","8","6/14/03","1","0.691","0.541","1","-5.873","1","0.0776","0.508","0","0.0753","0.334","127.683","audio_features","spotify:track:5ojJNnX5ND2gMGojPd3NiO","https://api.spotify.com/v1/tracks/5ojJNnX5ND2gMGojPd3NiO","https://api.spotify.com/v1/audio-analysis/5ojJNnX5ND2gMGojPd3NiO","243307","4"
"406","5oNgjleTRlgyNatlrsd4pD","Wait A Minute","Ray J","30","5/26/01","0","0.892","0.698","7","-4.833","1","0.168","0.0738","0","0.172","0.738","100.03","audio_features","spotify:track:5oNgjleTRlgyNatlrsd4pD","https://api.spotify.com/v1/tracks/5oNgjleTRlgyNatlrsd4pD","https://api.spotify.com/v1/audio-analysis/5oNgjleTRlgyNatlrsd4pD","230800","4"
"407","5OQGeJ1ceykovrykZsGhqL","Breathless","Corrs, The","34","1/27/01","0","0.61","0.875","11","-5.793","1","0.0616","0.063","1e-04","0.294","0.759","126.977","audio_features","spotify:track:5OQGeJ1ceykovrykZsGhqL","https://api.spotify.com/v1/tracks/5OQGeJ1ceykovrykZsGhqL","https://api.spotify.com/v1/audio-analysis/5OQGeJ1ceykovrykZsGhqL","206133","4"
"408","5oQx6XZyrOOkGbme8DA9GO","Amazed","Lonestar","1","6/5/99","1","0.56","0.541","1","-7.97","1","0.0288","0.23","0","0.118","0.272","139.76","audio_features","spotify:track:5oQx6XZyrOOkGbme8DA9GO","https://api.spotify.com/v1/tracks/5oQx6XZyrOOkGbme8DA9GO","https://api.spotify.com/v1/audio-analysis/5oQx6XZyrOOkGbme8DA9GO","240000","4"
"409","5PCJldueshnwqQVjS16543","U Don't Have To Call","Usher","3","2/9/02","1","0.793","0.568","1","-4.958","1","0.0459","0.0478","0","0.0304","0.802","100.005","audio_features","spotify:track:5PCJldueshnwqQVjS16543","https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543","https://api.spotify.com/v1/audio-analysis/5PCJldueshnwqQVjS16543","269400","4"
